No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
12343,2013,5,26,0,1,52,40,45,19,78.24,1009,23,SE,342,0,0
12344,2013,5,26,1,1,54,46,47,19,83.13,1009,22,SE,349,0,0
12345,2013,5,26,2,1,59,45,52,19,83.13,1009,22,SE,355,0,0
12346,2013,5,26,3,1,65,55,52,19,78.24,1008,23,SE,362,0,0
12347,2013,5,26,4,1,66,59,52,18,78.09,1007,22,SE,370,0,0
12348,2013,5,26,5,1,68,51,56,18,78.09,1007,22,SE,379,0,0
12349,2013,5,26,6,1,64,55,50,18,73.5,1008,23,SE,387,0,0
12350,2013,5,26,7,1,60,46,48,19,78.24,1008,23,SE,396,0,0
12351,2013,5,26,8,1,53,43,44,19,78.24,1008,23,SE,405,0,0
12352,2013,5,26,9,1,49,39,44,19,73.67,1008,24,SE,414,0,0
12353,2013,5,26,10,1,44,30,40,19,69.4,1007,25,SE,424,0,0
12354,2013,5,26,11,1,35,26,37,19,69.4,1007,25,SE,435,0,0
12355,2013,5,26,12,1,29,16,30,18,65.19,1007,25,SE,447,0,0
12356,2013,5,26,13,1,31,21,31,18,65.19,1006,25,SE,458,0,0
12357,2013,5,26,14,1,29,19,26,19,69.4,1006,25,SE,467,0,0
12358,2013,5,26,15,1,34,27,28,19,73.67,1005,24,SE,478,0.2,0.2
12359,2013,5,26,16,1,35,34,29,19,78.24,1005,23,SE,488,1.5,1.7
12360,2013,5,26,17,1,40,24,31,20,88.45,1004,22,SE,497,1.4,3.1
12361,2013,5,26,18,1,39,40,34,20,88.45,1004,22,SE,506,0.6,3.7
12362,2013,5,26,19,1,41,24,32,20,88.45,1004,22,SE,516,0.3,4
12363,2013,5,26,20,1,37,25,28,20,88.45,1004,22,SE,525,0.1,4.1
12364,2013,5,26,21,1,31,25,24,20,83.25,1004,23,SE,534,0.1,4.2
12365,2013,5,26,22,1,30,22,28,20,83.25,1004,23,SE,543,0.2,4.4
12366,2013,5,26,23,1,24,17,,20,83.25,1003,23,SE,551,0.3,4.7
12367,2013,5,27,0,1,20,15,,21,88.54,1002,23,SE,559,0,0
12368,2013,5,27,1,1,21,16,21,21,88.54,1001,23,SE,568,1.6,1.6
12369,2013,5,27,2,1,24,7,19,21,88.54,1001,23,SE,576,0.7,2.3
12370,2013,5,27,3,1,23,8,21,21,88.54,1000,23,SE,585,0.5,2.8
12371,2013,5,27,4,1,21,8,19,21,88.54,1000,23,SE,593,0.2,3
12372,2013,5,27,5,1,23,8,22,21,88.54,1000,23,SE,601,1.6,4.6
12373,2013,5,27,6,1,26,11,25,22,94.12,1000,23,SE,608,3.3,7.9
12374,2013,5,27,7,1,30,14,,22,94.12,1000,23,SE,615,0.6,8.5
12375,2013,5,27,8,1,31,28,31,22,94.12,1001,23,SW,5,0.7,9.2
12376,2013,5,27,9,1,40,31,41,22,88.62,1000,24,SE,6,0,0
12377,2013,5,27,10,1,59,41,53,22,83.48,1001,25,SW,7,0,0
12378,2013,5,27,11,1,61,37,50,22,83.48,1001,25,SW,13,0,0
12379,2013,5,27,12,1,41,10,44,21,88.54,1001,23,NW,5,0.4,0.4
12380,2013,5,27,13,1,35,29,33,22,94.12,1001,23,NW,9,0.1,0.5
12381,2013,5,27,14,1,38,19,30,22,94.12,1001,23,SW,4,0,0
12382,2013,5,27,15,1,42,27,30,22,88.62,1000,24,NW,3,0,0
12383,2013,5,27,16,1,45,29,,22,83.48,1000,25,SW,4,0,0
12384,2013,5,27,17,1,40,30,,20,73.84,1000,25,SW,7,0,0
12385,2013,5,27,18,1,42,36,,18,69.2,1001,24,NW,6,0,0
12386,2013,5,27,19,1,44,33,,18,73.5,1002,23,NW,9,0,0
12387,2013,5,27,20,1,43,29,,18,73.5,1003,23,NW,13,0,0
12388,2013,5,27,21,1,,26,,18,73.5,1004,23,NW,17,0,0
12389,2013,5,27,22,1,,39,,17,73.32,1004,22,NW,22,0,0
12390,2013,5,27,23,1,52,45,,17,73.32,1005,22,NW,27,0,0
12391,2013,5,28,0,1,52,45,,17,73.32,1004,22,NW,31,0,0
12392,2013,5,28,1,1,,35,,17,77.94,1004,21,NW,35,0,0
12393,2013,5,28,2,1,54,28,,17,77.94,1004,21,NW,39,0,0
12394,2013,5,28,3,1,,42,,17,77.94,1004,21,NW,43,0,0
12395,2013,5,28,4,1,,39,,17,77.94,1004,21,NW,47,0,0
12396,2013,5,28,5,1,50,37,,17,77.94,1005,21,NW,49,0,0
12397,2013,5,28,6,1,52,43,,17,77.94,1006,21,NW,53,0,0
12398,2013,5,28,7,1,53,34,41,17,77.94,1007,21,SW,5,0,0
12399,2013,5,28,8,1,50,43,43,17,73.32,1007,22,SW,10,0,0
12400,2013,5,28,9,1,56,51,51,18,69.2,1007,24,SW,16,0,0
12401,2013,5,28,10,1,60,39,52,18,69.2,1007,24,SW,22,0,0
12402,2013,5,28,11,1,59,46,49,17,61.21,1007,25,NW,6,0.1,0.1
12403,2013,5,28,12,1,59,44,44,18,61.44,1007,26,SW,6,0,0
12404,2013,5,28,13,1,64,36,48,18,54.65,1007,28,SW,12,0,0
12405,2013,5,28,14,1,63,38,48,17,51.31,1006,28,NW,5,0,0
12406,2013,5,28,15,1,62,45,48,17,48.42,1006,29,NW,10,0,0
12407,2013,5,28,16,1,66,47,54,17,48.42,1006,29,NW,16,0,0
12408,2013,5,28,17,1,74,53,55,17,48.42,1006,29,NW,22,0,0
12409,2013,5,28,18,1,77,54,61,18,54.65,1007,28,NW,26,0,0
12410,2013,5,28,19,1,87,67,73,18,57.93,1008,27,cv,3,0,0
12411,2013,5,28,20,1,110,78,92,18,61.44,1009,26,NE,3,0,0
12412,2013,5,28,21,1,126,133,106,18,61.44,1009,26,NE,5,0,0
12413,2013,5,28,22,1,129,90,118,19,69.4,1009,25,NE,10,0,0
12414,2013,5,28,23,1,118,83,,19,78.24,1009,23,SE,4,0,0
12415,2013,5,29,0,1,114,73,,19,83.13,1009,22,SE,7,0,0
12416,2013,5,29,1,1,113,82,93,19,83.13,1009,22,NE,2,0,0
12417,2013,5,29,2,1,107,68,97,19,83.13,1009,22,SE,1,0,0
12418,2013,5,29,3,1,110,76,96,19,88.37,1009,21,SE,3,0,0
12419,2013,5,29,4,1,115,85,102,19,83.13,1009,22,NE,1,0,0
12420,2013,5,29,5,1,117,84,102,19,88.37,1009,21,NE,2,0,0
12421,2013,5,29,6,1,120,103,109,20,88.45,1010,22,NE,5,0,0
12422,2013,5,29,7,1,132,120,123,21,83.37,1010,24,cv,1,0,0
12423,2013,5,29,8,1,150,102,133,21,69.79,1010,27,cv,2,0,0
12424,2013,5,29,9,1,148,79,127,20,58.42,1010,29,NE,2,0,0
12425,2013,5,29,10,1,119,88,106,19,51.83,1010,30,NW,3,0,0
12426,2013,5,29,11,1,131,92,105,19,48.96,1010,31,NE,2,0,0
12427,2013,5,29,12,1,124,83,107,19,48.96,1010,31,NW,2,0,0
12428,2013,5,29,13,1,118,97,107,19,48.96,1010,31,NW,7,0,0
12429,2013,5,29,14,1,,112,116,20,52.09,1009,31,NE,7,0,0
12430,2013,5,29,15,1,,97,129,19,48.96,1009,31,NE,13,0,0
12431,2013,5,29,16,1,100,95,119,20,61.9,1009,28,NE,20,0,0
12432,2013,5,29,17,1,118,101,114,19,61.67,1010,27,NE,27,0,0
12433,2013,5,29,18,1,111,98,109,19,69.4,1011,25,NE,34,0,0
12434,2013,5,29,19,1,104,88,96,17,64.98,1012,24,NE,42,0,0
12435,2013,5,29,20,1,99,76,90,17,69.01,1013,23,NE,47,0,0
12436,2013,5,29,21,1,103,84,77,17,69.01,1013,23,NE,51,0,0
12437,2013,5,29,22,1,99,76,88,17,73.32,1013,22,NE,55,0,0
12438,2013,5,29,23,1,88,64,86,17,73.32,1013,22,NE,57,0,0
12439,2013,5,30,0,1,81,69,78,17,73.32,1013,22,NE,60,0,0
12440,2013,5,30,1,1,82,75,76,17,73.32,1013,22,NE,65,0,0
12441,2013,5,30,2,1,84,78,80,17,77.94,1013,21,NE,69,0,0
12442,2013,5,30,3,1,94,65,81,17,77.94,1013,21,NE,72,0,0
12443,2013,5,30,4,1,72,42,79,17,77.94,1012,21,NE,78,0.2,0.2
12444,2013,5,30,5,1,42,29,49,15,77.64,1013,19,NE,83,0,0
12445,2013,5,30,6,1,31,35,31,15,77.64,1014,19,NE,89,0,0
12446,2013,5,30,7,1,40,35,39,14,72.78,1014,19,NE,96,0,0
12447,2013,5,30,8,1,38,34,41,14,77.48,1014,18,NE,103,0.2,0.2
12448,2013,5,30,9,1,35,15,33,14,77.48,1015,18,NE,108,0.8,1
12449,2013,5,30,10,1,22,22,21,14,82.52,1015,17,NE,113,0.5,1.5
12450,2013,5,30,11,1,23,22,19,14,87.93,1015,16,NE,118,1.8,3.3
12451,2013,5,30,12,1,20,21,,15,93.8,1014,16,NE,122,1.1,4.4
12452,2013,5,30,13,1,14,17,,15,88.02,1013,17,NE,126,0.6,5
12453,2013,5,30,14,1,16,15,,15,88.02,1013,17,NE,128,0.3,5.3
12454,2013,5,30,15,1,17,16,,16,88.11,1012,18,NE,131,0.1,5.4
12455,2013,5,30,16,1,20,20,18,16,88.11,1012,18,NE,134,0,0
12456,2013,5,30,17,1,21,17,,16,88.11,1012,18,NE,137,0,0
12457,2013,5,30,18,1,26,33,,16,82.77,1012,19,NE,139,0,0
12458,2013,5,30,19,1,32,35,,16,82.77,1012,19,NE,142,0,0
12459,2013,5,30,20,1,34,29,,16,82.77,1012,19,NE,144,0.1,0.1
12460,2013,5,30,21,1,36,36,31,17,88.2,1012,19,NE,146,0,0
12461,2013,5,30,22,1,36,40,34,17,88.2,1012,19,NE,148,0,0
12462,2013,5,30,23,1,37,38,,16,82.77,1012,19,SE,3,0,0
12463,2013,5,31,0,1,40,37,,17,88.2,1011,19,NE,3,0.3,0.3
12464,2013,5,31,1,1,41,37,43,17,88.2,1011,19,SE,2,0.3,0.6
12465,2013,5,31,2,1,33,20,43,17,88.2,1010,19,SE,4,0,0
12466,2013,5,31,3,1,27,24,39,17,88.2,1010,19,SE,6,0,0
12467,2013,5,31,4,1,31,36,32,17,88.2,1010,19,NE,2,0,0
12468,2013,5,31,5,1,29,30,31,18,93.94,1010,19,SE,2,0.3,0.3
12469,2013,5,31,6,1,25,18,29,18,93.94,1010,19,SE,5,0.1,0.4
12470,2013,5,31,7,1,23,20,26,18,93.94,1010,19,SE,8,0,0
12471,2013,5,31,8,1,31,25,27,18,93.94,1010,19,SE,11,0.1,0.1
12472,2013,5,31,9,1,22,19,27,19,93.98,1010,20,SE,13,0.1,0.2
12473,2013,5,31,10,1,20,27,22,19,93.98,1010,20,SE,16,0.1,0.3
12474,2013,5,31,11,1,22,,24,19,93.98,1009,20,SE,20,0,0
12475,2013,5,31,12,1,19,,27,19,93.98,1009,20,SE,24,0.1,0.1
12476,2013,5,31,13,1,23,18,25,19,88.37,1009,21,SE,27,0.6,0.7
12477,2013,5,31,14,1,22,25,26,19,88.37,1009,21,SE,30,0,0
12478,2013,5,31,15,1,21,17,28,19,88.37,1008,21,SE,33,0.1,0.1
12479,2013,5,31,16,1,24,23,26,19,88.37,1008,21,SE,37,0,0
12480,2013,5,31,17,1,33,30,36,19,88.37,1007,21,SE,40,0,0
12481,2013,5,31,18,1,46,50,51,19,88.37,1007,21,SE,43,0,0
12482,2013,5,31,19,1,66,69,74,19,88.37,1007,21,SE,46,0,0
12483,2013,5,31,20,1,86,77,92,19,88.37,1008,21,SE,48,0,0
12484,2013,5,31,21,1,101,86,102,20,94.03,1008,21,SE,50,0,0
12485,2013,5,31,22,1,108,85,89,20,94.03,1007,21,SE,53,0,0
12486,2013,5,31,23,1,101,73,76,20,94.03,1007,21,SE,55,0,0
12487,2013,6,1,0,2,97,57,79,20,94.03,1006,21,SE,57,0,0
12488,2013,6,1,1,2,93,52,82,20,94.03,1005,21,SE,60,0,0
12489,2013,6,1,2,2,87,48,81,20,94.03,1005,21,SE,61,0.1,0.1
12490,2013,6,1,3,2,86,59,81,20,94.03,1005,21,NE,1,1.5,1.6
12491,2013,6,1,4,2,95,87,76,20,94.03,1005,21,NE,4,0.1,1.7
12492,2013,6,1,5,2,106,77,89,20,94.03,1005,21,NE,6,0,0
12493,2013,6,1,6,2,110,68,101,20,94.03,1006,21,NE,8,0,0
12494,2013,6,1,7,2,98,81,95,20,94.03,1006,21,NE,9,0,0
12495,2013,6,1,8,2,99,83,90,20,94.03,1006,21,NE,13,0,0
12496,2013,6,1,9,2,85,67,91,19,93.98,1007,20,NE,18,0,0
12497,2013,6,1,10,2,80,74,78,17,77.94,1007,21,NE,22,0,0
12498,2013,6,1,11,2,83,73,72,17,73.32,1007,22,NE,25,0,0
12499,2013,6,1,12,2,80,74,74,17,73.32,1006,22,NE,28,0,0
12500,2013,6,1,13,2,90,92,87,17,69.01,1006,23,NE,30,0,0
12501,2013,6,1,14,2,118,100,99,16,64.76,1005,23,NE,34,0,0
12502,2013,6,1,15,2,153,136,130,18,78.09,1005,22,NE,38,0,0
12503,2013,6,1,16,2,168,145,138,18,78.09,1005,22,NE,42,0.3,0.3
12504,2013,6,1,17,2,158,119,127,18,83.01,1006,21,NW,2,0.4,0.7
12505,2013,6,1,18,2,158,126,116,18,88.28,1006,20,cv,1,0.2,0.9
12506,2013,6,1,19,2,172,122,135,18,88.28,1006,20,cv,2,0,0
12507,2013,6,1,20,2,124,67,141,18,88.28,1006,20,cv,2,0,0
12508,2013,6,1,21,2,73,59,77,19,88.37,1007,21,NE,2,0,0
12509,2013,6,1,22,2,58,44,60,17,82.89,1007,20,NE,6,0,0
12510,2013,6,1,23,2,50,37,52,17,82.89,1007,20,NE,9,0,0
12511,2013,6,2,0,2,39,33,40,17,88.2,1007,19,NE,13,0,0
12512,2013,6,2,1,2,27,25,28,17,88.2,1007,19,NE,15,0,0
12513,2013,6,2,2,2,22,28,23,16,82.77,1007,19,NE,19,0,0
12514,2013,6,2,3,2,26,25,19,16,82.77,1007,19,NE,21,0,0
12515,2013,6,2,4,2,27,18,18,17,88.2,1007,19,NE,25,0,0
12516,2013,6,2,5,2,22,24,19,17,88.2,1008,19,NE,29,0,0
12517,2013,6,2,6,2,23,28,19,16,82.77,1008,19,NE,33,0,0
12518,2013,6,2,7,2,26,23,20,16,82.77,1008,19,NE,38,0,0
12519,2013,6,2,8,2,28,27,22,16,82.77,1009,19,NE,42,0,0
12520,2013,6,2,9,2,30,26,26,16,77.79,1009,20,NE,45,0,0
12521,2013,6,2,10,2,23,27,24,15,72.96,1009,20,SE,2,0,0
12522,2013,6,2,11,2,31,33,27,13,60.27,1009,21,NE,3,0,0
12523,2013,6,2,12,2,33,31,21,14,60.51,1008,22,NE,6,0,0
12524,2013,6,2,13,2,34,39,30,13,56.69,1008,22,NE,8,0,0
12525,2013,6,2,14,2,36,40,36,11,44.04,1008,24,NE,11,0,0
12526,2013,6,2,15,2,40,52,40,12,47.05,1008,24,NE,14,0,0
12527,2013,6,2,16,2,46,43,41,11,46.78,1007,23,NE,16,0,0
12528,2013,6,2,17,2,47,36,44,11,44.04,1007,24,cv,2,0,0
12529,2013,6,2,18,2,44,36,48,11,46.78,1007,23,SE,2,0,0
12530,2013,6,2,19,2,50,58,63,12,49.97,1008,23,SE,4,0,0
12531,2013,6,2,20,2,66,77,82,13,56.69,1009,22,SE,6,0,0
12532,2013,6,2,21,2,81,73,82,13,60.27,1009,21,SE,8,0,0
12533,2013,6,2,22,2,79,67,70,16,77.79,1009,20,SE,11,0,0
12534,2013,6,2,23,2,79,60,70,16,77.79,1009,20,NE,2,0,0
12535,2013,6,3,0,2,58,51,63,16,82.77,1009,19,NE,4,0,0
12536,2013,6,3,1,2,57,60,63,16,82.77,1009,19,SE,2,0,0
12537,2013,6,3,2,2,66,59,62,15,82.65,1009,18,SE,3,0,0
12538,2013,6,3,3,2,70,62,67,15,88.02,1009,17,cv,0,0,0
12539,2013,6,3,4,2,76,63,76,15,88.02,1009,17,SE,1,0,0
12540,2013,6,3,5,2,75,59,75,15,88.02,1009,17,cv,0,0,0
12541,2013,6,3,6,2,69,42,74,17,88.2,1010,19,cv,0,0,0
12542,2013,6,3,7,2,54,47,67,17,82.89,1011,20,SE,3,0,0
12543,2013,6,3,8,2,50,49,59,16,68.81,1011,22,SE,5,0,0
12544,2013,6,3,9,2,44,34,47,16,57.44,1012,25,cv,1,0,0
12545,2013,6,3,10,2,46,41,47,14,50.51,1011,25,SE,2,0,0
12546,2013,6,3,11,2,47,40,47,13,42.06,1011,27,NE,2,0,0
12547,2013,6,3,12,2,45,38,44,14,44.89,1010,27,SE,3,0,0
12548,2013,6,3,13,2,46,43,52,11,32.82,1010,29,SW,3,0,0
12549,2013,6,3,14,2,53,47,53,13,37.44,1010,29,SE,4,0,0
12550,2013,6,3,15,2,,67,58,12,35.06,1009,29,SE,8,0,0
12551,2013,6,3,16,2,9,76,74,16,48.15,1009,28,SE,13,0,0
12552,2013,6,3,17,2,77,76,82,16,51.05,1009,27,SE,19,0,0
12553,2013,6,3,18,2,81,77,84,13,44.61,1009,26,SE,24,0,0
12554,2013,6,3,19,2,89,83,92,16,60.98,1010,24,SE,28,0,0
12555,2013,6,3,20,2,94,80,100,14,60.51,1011,22,SE,33,0,0
12556,2013,6,3,21,2,82,57,85,17,77.94,1012,21,SE,38,0,0
12557,2013,6,3,22,2,55,34,85,17,77.94,1012,21,SE,43,0,0
12558,2013,6,3,23,2,32,28,33,17,82.89,1012,20,SE,49,0,0
12559,2013,6,4,0,2,,18,27,17,82.89,1012,20,SE,55,0,0
12560,2013,6,4,1,2,,14,27,17,82.89,1012,20,SE,60,0,0
12561,2013,6,4,2,2,,20,24,17,82.89,1012,20,SE,65,0,0
12562,2013,6,4,3,2,,21,24,16,77.79,1012,20,SE,71,0,0
12563,2013,6,4,4,2,,17,25,16,77.79,1012,20,SE,76,0,0
12564,2013,6,4,5,2,,23,25,16,77.79,1012,20,SE,79,0,0
12565,2013,6,4,6,2,,26,28,17,77.94,1013,21,SE,82,0,0
12566,2013,6,4,7,2,,22,26,17,77.94,1013,21,SE,86,0,0
12567,2013,6,4,8,2,,29,25,17,69.01,1013,23,SE,91,0,0
12568,2013,6,4,9,2,,27,24,17,64.98,1013,24,SE,96,0,0
12569,2013,6,4,10,2,,26,28,17,64.98,1014,24,SE,101,0,0
12570,2013,6,4,11,2,,20,26,17,61.21,1014,25,SE,106,0,0
12571,2013,6,4,12,2,,29,30,17,57.69,1014,26,SE,112,0,0
12572,2013,6,4,13,2,,20,26,18,61.44,1013,26,SE,118,0,0
12573,2013,6,4,14,2,,33,31,18,61.44,1013,26,SE,124,0,0
12574,2013,6,4,15,2,,40,39,18,65.19,1012,25,SE,130,0,0
12575,2013,6,4,16,2,,33,43,19,69.4,1012,25,SE,136,0,0
12576,2013,6,4,17,2,,37,44,18,65.19,1012,25,SE,142,0,0
12577,2013,6,4,18,2,,43,43,18,69.2,1012,24,SE,147,0,0
12578,2013,6,4,19,2,,34,46,19,78.24,1012,23,SE,152,0,0
12579,2013,6,4,20,2,,44,47,19,78.24,1013,23,SE,156,0,0
12580,2013,6,4,21,2,,37,47,19,78.24,1014,23,SE,162,0,0
12581,2013,6,4,22,2,,43,44,20,83.25,1014,23,SE,166,0,0
12582,2013,6,4,23,2,,35,42,20,83.25,1014,23,SE,170,0,0
12583,2013,6,5,0,2,34,32,41,20,83.25,1014,23,NE,4,0,0
12584,2013,6,5,1,2,,23,37,20,83.25,1013,23,SE,4,0,0
12585,2013,6,5,2,2,29,17,33,20,83.25,1013,23,SE,8,0,0
12586,2013,6,5,3,2,27,21,33,20,83.25,1012,23,SE,12,0,0
12587,2013,6,5,4,2,27,21,34,20,83.25,1013,23,SE,16,0,0
12588,2013,6,5,5,2,26,11,31,20,83.25,1013,23,SE,20,0,0
12589,2013,6,5,6,2,23,27,34,20,83.25,1013,23,SE,23,0,0
12590,2013,6,5,7,2,28,23,34,21,83.37,1013,24,SE,27,0,0
12591,2013,6,5,8,2,29,14,36,21,83.37,1014,24,SE,31,0,0
12592,2013,6,5,9,2,,22,29,21,78.53,1014,25,SE,36,0,0
12593,2013,6,5,10,2,,22,26,21,69.79,1014,27,SE,41,0,0
12594,2013,6,5,11,2,,25,30,21,65.83,1014,28,SE,45,0,0
12595,2013,6,5,12,2,,10,27,21,65.83,1014,28,NE,6,0,0
12596,2013,6,5,13,2,,17,,21,62.13,1013,29,SE,7,0,0
12597,2013,6,5,14,2,,23,3,21,62.13,1012,29,SE,14,0,0
12598,2013,6,5,15,2,27,17,3,20,58.42,1012,29,SE,20,0,0
12599,2013,6,5,16,2,23,16,22,20,61.9,1012,28,SE,27,0,0
12600,2013,6,5,17,2,17,14,19,20,65.62,1012,27,SE,33,0,0
12601,2013,6,5,18,2,21,14,19,19,65.41,1012,26,SE,39,0,0
12602,2013,6,5,19,2,25,17,26,20,73.84,1012,25,SE,45,0,0
12603,2013,6,5,20,2,24,8,27,20,73.84,1013,25,SE,51,0,0
12604,2013,6,5,21,2,24,15,27,20,78.39,1013,24,SE,56,0,0
12605,2013,6,5,22,2,24,17,22,20,78.39,1013,24,SE,63,0,0
12606,2013,6,5,23,2,20,15,23,20,83.25,1012,23,SE,69,0,0
12607,2013,6,6,0,2,22,15,21,20,83.25,1012,23,SE,74,0,0
12608,2013,6,6,1,2,21,26,20,20,83.25,1012,23,SE,80,0,0
12609,2013,6,6,2,2,18,8,17,19,78.24,1012,23,SE,85,0,0
12610,2013,6,6,3,2,19,10,20,20,83.25,1012,23,SE,90,0,0
12611,2013,6,6,4,2,19,9,17,20,83.25,1012,23,SE,94,0,0
12612,2013,6,6,5,2,18,10,16,20,83.25,1012,23,SE,98,0,0
12613,2013,6,6,6,2,15,13,22,20,78.39,1012,24,SE,102,0,0
12614,2013,6,6,7,2,22,8,23,20,78.39,1012,24,SE,108,0,0
12615,2013,6,6,8,2,21,6,22,20,73.84,1012,25,SE,113,0,0
12616,2013,6,6,9,2,18,4,18,20,69.6,1012,26,SE,119,0,0
12617,2013,6,6,10,2,18,19,18,20,65.62,1012,27,SE,125,0,0
12618,2013,6,6,11,2,22,11,22,21,65.83,1012,28,SE,130,0,0
12619,2013,6,6,12,2,23,10,20,20,61.9,1011,28,SE,137,0,0
12620,2013,6,6,13,2,24,12,15,19,58.17,1010,28,SE,145,0,0
12621,2013,6,6,14,2,21,13,19,20,61.9,1011,28,SE,152,0,0
12622,2013,6,6,15,2,22,20,23,21,65.83,1010,28,SE,158,0,0
12623,2013,6,6,16,2,24,16,28,20,65.62,1009,27,SE,164,0,0
12624,2013,6,6,17,2,27,22,29,20,65.62,1009,27,SE,171,0,0
12625,2013,6,6,18,2,25,22,26,20,69.6,1009,26,SE,178,0,0
12626,2013,6,6,19,2,27,24,25,20,73.84,1009,25,SE,185,0,0
12627,2013,6,6,20,2,24,24,25,21,78.53,1010,25,SE,191,0,0
12628,2013,6,6,21,2,26,22,24,21,78.53,1009,25,SE,198,0,0
12629,2013,6,6,22,2,23,12,22,21,83.37,1009,24,SE,205,0,0
12630,2013,6,6,23,2,22,7,22,21,83.37,1009,24,SE,212,0,0
12631,2013,6,7,0,2,21,6,17,21,83.37,1008,24,SE,218,0,0
12632,2013,6,7,1,2,23,18,19,21,83.37,1008,24,SE,223,0,0
12633,2013,6,7,2,2,20,21,18,21,83.37,1007,24,SE,228,0,0
12634,2013,6,7,3,2,20,9,20,21,83.37,1007,24,SE,233,0.1,0.1
12635,2013,6,7,4,2,19,5,21,21,83.37,1007,24,SE,238,0.4,0.5
12636,2013,6,7,5,2,21,19,19,22,94.12,1007,23,SE,243,0.7,1.2
12637,2013,6,7,6,2,20,18,15,22,94.12,1007,23,SE,248,0.4,1.6
12638,2013,6,7,7,2,23,15,24,22,94.12,1007,23,SE,253,0.2,1.8
12639,2013,6,7,8,2,26,23,22,21,83.37,1006,24,SE,259,0.3,2.1
12640,2013,6,7,9,2,23,19,21,21,83.37,1006,24,SE,266,2.7,4.8
12641,2013,6,7,10,2,22,13,19,22,94.12,1006,23,SE,272,3.9,8.7
12642,2013,6,7,11,2,18,11,16,22,94.12,1005,23,SE,279,3.3,12
12643,2013,6,7,12,2,12,7,12,20,83.25,1004,23,SE,289,1,13
12644,2013,6,7,13,2,15,2,10,21,88.54,1003,23,SE,298,10.5,23.5
12645,2013,6,7,14,2,18,4,8,20,94.03,1002,21,NE,8,16.7,40.2
12646,2013,6,7,15,2,11,7,9,21,94.07,1001,22,NE,16,6.3,46.5
12647,2013,6,7,16,2,7,7,10,20,88.45,1001,22,NE,25,7.6,54.1
12648,2013,6,7,17,2,12,9,3,20,94.03,1000,21,SE,9,3.8,57.9
12649,2013,6,7,18,2,11,9,6,20,88.45,1000,22,SE,17,6.9,64.8
12650,2013,6,7,19,2,11,3,7,19,88.37,1000,21,SE,27,5.8,70.6
12651,2013,6,7,20,2,10,,3,19,93.98,1000,20,SE,36,10.3,80.9
12652,2013,6,7,21,2,7,2,3,19,93.98,1000,20,SE,44,1.1,82
12653,2013,6,7,22,2,9,,7,20,94.03,999,21,SE,50,1,83
12654,2013,6,7,23,2,8,5,6,20,94.03,999,21,SE,54,0,0
12655,2013,6,8,0,2,14,12,15,21,94.07,998,22,SE,58,0,0
12656,2013,6,8,1,2,23,16,26,21,94.07,998,22,SW,4,0,0
12657,2013,6,8,2,2,32,12,32,21,94.07,997,22,SW,9,0,0
12658,2013,6,8,3,2,29,17,26,21,94.07,997,22,SW,12,0,0
12659,2013,6,8,4,2,28,16,24,20,88.45,997,22,NW,3,0,0
12660,2013,6,8,5,2,31,30,24,20,94.03,997,21,SW,4,0,0
12661,2013,6,8,6,2,28,22,25,20,94.03,997,21,SW,7,0,0
12662,2013,6,8,7,2,25,20,22,21,94.07,997,22,SW,11,0,0
12663,2013,6,8,8,2,26,24,19,20,88.45,997,22,SW,16,0,0
12664,2013,6,8,9,2,29,20,17,20,83.25,998,23,SW,21,0,0
12665,2013,6,8,10,2,28,21,20,19,78.24,998,23,SW,27,0,0
12666,2013,6,8,11,2,32,34,25,19,78.24,998,23,SW,34,0,0
12667,2013,6,8,12,2,47,45,35,19,83.13,998,22,SW,41,0,0
12668,2013,6,8,13,2,56,44,46,19,83.13,997,22,SW,48,0,0
12669,2013,6,8,14,2,53,36,40,19,83.13,997,22,SW,55,0,0
12670,2013,6,8,15,2,48,29,35,19,83.13,997,22,NW,6,0,0
12671,2013,6,8,16,2,37,23,32,20,94.03,997,21,NW,11,0,0
12672,2013,6,8,17,2,42,30,34,20,94.03,997,21,NW,17,0,0
12673,2013,6,8,18,2,41,43,41,19,88.37,998,21,NW,23,0,0
12674,2013,6,8,19,2,42,29,35,19,93.98,998,20,NW,29,0.1,0.1
12675,2013,6,8,20,2,37,28,34,19,93.98,999,20,NW,35,1.1,1.2
12676,2013,6,8,21,2,33,25,30,19,93.98,1000,20,NW,41,1,2.2
12677,2013,6,8,22,2,28,22,30,19,93.98,1000,20,NW,47,0.3,2.5
12678,2013,6,8,23,2,30,18,37,18,88.28,1000,20,NW,52,0.1,2.6
12679,2013,6,9,0,2,33,38,43,18,93.94,1000,19,NW,59,0,0
12680,2013,6,9,1,2,45,30,50,18,93.94,1000,19,NW,65,0,0
12681,2013,6,9,2,2,51,56,55,18,93.94,1000,19,NW,71,0.1,0.1
12682,2013,6,9,3,2,64,56,63,18,93.94,1000,19,NW,76,0.1,0.2
12683,2013,6,9,4,2,71,62,63,18,93.94,1000,19,NW,81,0.1,0.3
12684,2013,6,9,5,2,73,62,51,18,93.94,1000,19,NW,86,0.7,1
12685,2013,6,9,6,2,69,48,41,18,93.94,1001,19,NW,91,0.6,1.6
